last_change_date_time,resource_type,resource_status,resource,campaign,ad_group
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/56046739137~343610066619,customers/1487707588/campaigns/1503204868,customers/1487707588/adGroups/56046739137
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/56046739137~487000481882,customers/1487707588/campaigns/1503204868,customers/1487707588/adGroups/56046739137
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/61625830487~503369199523,customers/1487707588/campaigns/1503752621,customers/1487707588/adGroups/61625830487
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/58103458516~487353557985,customers/1487707588/campaigns/1507148387,customers/1487707588/adGroups/58103458516
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/58103458516~487353558145,customers/1487707588/campaigns/1507148387,customers/1487707588/adGroups/58103458516
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/58103458516~489498876435,customers/1487707588/campaigns/1507148387,customers/1487707588/adGroups/58103458516
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/58103458516~489498876475,customers/1487707588/campaigns/1507148387,customers/1487707588/adGroups/58103458516
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/58103502676~305570191572,customers/1487707588/campaigns/1507148387,customers/1487707588/adGroups/58103502676
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/58103502676~305570193972,customers/1487707588/campaigns/1507148387,customers/1487707588/adGroups/58103502676
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/58103502676~485065471416,customers/1487707588/campaigns/1507148387,customers/1487707588/adGroups/58103502676
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/53532455410~487353557985,customers/1487707588/campaigns/1507158668,customers/1487707588/adGroups/53532455410
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/53532455410~487353558145,customers/1487707588/campaigns/1507158668,customers/1487707588/adGroups/53532455410
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/53532455410~489498876435,customers/1487707588/campaigns/1507158668,customers/1487707588/adGroups/53532455410
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/53532455410~489498876475,customers/1487707588/campaigns/1507158668,customers/1487707588/adGroups/53532455410
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/60924850467~305570191572,customers/1487707588/campaigns/1507158668,customers/1487707588/adGroups/60924850467
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/60924850467~305570193972,customers/1487707588/campaigns/1507158668,customers/1487707588/adGroups/60924850467
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/60924850467~485065471416,customers/1487707588/campaigns/1507158668,customers/1487707588/adGroups/60924850467
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/58540664139~491614753155,customers/1487707588/campaigns/1512480885,customers/1487707588/adGroups/58540664139
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/129652482156~2200950235112,customers/1487707588/campaigns/15210620317,customers/1487707588/adGroups/129652482156
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/129652483396~1233801193119,customers/1487707588/campaigns/15210620323,customers/1487707588/adGroups/129652483396
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/129652483396~335833315165,customers/1487707588/campaigns/15210620323,customers/1487707588/adGroups/129652483396
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/129652483396~359644708471,customers/1487707588/campaigns/15210620323,customers/1487707588/adGroups/129652483396
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/129652483596~1233801192959,customers/1487707588/campaigns/15210620323,customers/1487707588/adGroups/129652483596
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/129652483596~1233801193199,customers/1487707588/campaigns/15210620323,customers/1487707588/adGroups/129652483596
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/129652483596~1722473012301,customers/1487707588/campaigns/15210620323,customers/1487707588/adGroups/129652483596
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/129652483596~393056958132,customers/1487707588/campaigns/15210620323,customers/1487707588/adGroups/129652483596
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/129652483596~512391632819,customers/1487707588/campaigns/15210620323,customers/1487707588/adGroups/129652483596
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/129652483596~832885137746,customers/1487707588/campaigns/15210620323,customers/1487707588/adGroups/129652483596
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/129652485276~1463565420941,customers/1487707588/campaigns/15210620329,customers/1487707588/adGroups/129652485276
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/129652485276~1480196341404,customers/1487707588/campaigns/15210620329,customers/1487707588/adGroups/129652485276
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/129652485276~333434571107,customers/1487707588/campaigns/15210620329,customers/1487707588/adGroups/129652485276
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/129652485356~378301854635,customers/1487707588/campaigns/15210620329,customers/1487707588/adGroups/129652485356
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/127978921885~1233801193119,customers/1487707588/campaigns/15226797729,customers/1487707588/adGroups/127978921885
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/127978921885~335833315165,customers/1487707588/campaigns/15226797729,customers/1487707588/adGroups/127978921885
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/57729575745~487011617471,customers/1487707588/campaigns/1523067835,customers/1487707588/adGroups/57729575745
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/57729575745~511303891194,customers/1487707588/campaigns/1523067835,customers/1487707588/adGroups/57729575745
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/65129113384~489261198696,customers/1487707588/campaigns/1523314312,customers/1487707588/adGroups/65129113384
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/57774070785~345099322511,customers/1487707588/campaigns/1524061154,customers/1487707588/adGroups/57774070785
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/66800367068~492505692948,customers/1487707588/campaigns/1524082982,customers/1487707588/adGroups/66800367068
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/66800367068~492505693108,customers/1487707588/campaigns/1524082982,customers/1487707588/adGroups/66800367068
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/66800367068~492505693188,customers/1487707588/campaigns/1524082982,customers/1487707588/adGroups/66800367068
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/66806896508~492505693108,customers/1487707588/campaigns/1524597242,customers/1487707588/adGroups/66806896508
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/58351410876~345099322511,customers/1487707588/campaigns/1524912136,customers/1487707588/adGroups/58351410876
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/57928495603~492505692948,customers/1487707588/campaigns/1525056177,customers/1487707588/adGroups/57928495603
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/57928495603~492505693108,customers/1487707588/campaigns/1525056177,customers/1487707588/adGroups/57928495603
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/57928495603~492505693188,customers/1487707588/campaigns/1525056177,customers/1487707588/adGroups/57928495603
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/57797823025~490055164686,customers/1487707588/campaigns/1525671247,customers/1487707588/adGroups/57797823025
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/58685442656~487011617471,customers/1487707588/campaigns/1527533704,customers/1487707588/adGroups/58685442656
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/58685442656~511303891194,customers/1487707588/campaigns/1527533704,customers/1487707588/adGroups/58685442656
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/61309525674~489076236910,customers/1487707588/campaigns/1527604483,customers/1487707588/adGroups/61309525674
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/61309525674~490517987745,customers/1487707588/campaigns/1527604483,customers/1487707588/adGroups/61309525674
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/57999618643~491614751955,customers/1487707588/campaigns/1528200156,customers/1487707588/adGroups/57999618643
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/57999618643~491614753155,customers/1487707588/campaigns/1528200156,customers/1487707588/adGroups/57999618643
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/57999618643~493571877278,customers/1487707588/campaigns/1528200156,customers/1487707588/adGroups/57999618643
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/58417564036~489076236910,customers/1487707588/campaigns/1528237359,customers/1487707588/adGroups/58417564036
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/58417564036~490517987745,customers/1487707588/campaigns/1528237359,customers/1487707588/adGroups/58417564036
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/58149636443~520049995434,customers/1487707588/campaigns/1533335230,customers/1487707588/adGroups/58149636443
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/58149636443~520050001394,customers/1487707588/campaigns/1533335230,customers/1487707588/adGroups/58149636443
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/58149636443~520050004794,customers/1487707588/campaigns/1533335230,customers/1487707588/adGroups/58149636443
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/58893548379~525803366364,customers/1487707588/campaigns/1533538750,customers/1487707588/adGroups/58893548379
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/57991790789~485614082539,customers/1487707588/campaigns/1533705109,customers/1487707588/adGroups/57991790789
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/57020525405~494780955816,customers/1487707588/campaigns/1533852867,customers/1487707588/adGroups/57020525405
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/57020525405~494780956736,customers/1487707588/campaigns/1533852867,customers/1487707588/adGroups/57020525405
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/57020525405~494780959176,customers/1487707588/campaigns/1533852867,customers/1487707588/adGroups/57020525405
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/57020525405~494865424227,customers/1487707588/campaigns/1533852867,customers/1487707588/adGroups/57020525405
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/57020525405~494865427187,customers/1487707588/campaigns/1533852867,customers/1487707588/adGroups/57020525405
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/57020525405~494865428827,customers/1487707588/campaigns/1533852867,customers/1487707588/adGroups/57020525405
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/57020525405~494865435347,customers/1487707588/campaigns/1533852867,customers/1487707588/adGroups/57020525405
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/57020525405~494865438227,customers/1487707588/campaigns/1533852867,customers/1487707588/adGroups/57020525405
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/57020525405~494865438427,customers/1487707588/campaigns/1533852867,customers/1487707588/adGroups/57020525405
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/65446356864~498797402040,customers/1487707588/campaigns/1534544573,customers/1487707588/adGroups/65446356864
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/65446356864~498797402120,customers/1487707588/campaigns/1534544573,customers/1487707588/adGroups/65446356864
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/65446356864~498797402360,customers/1487707588/campaigns/1534544573,customers/1487707588/adGroups/65446356864
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/65446356864~498797402560,customers/1487707588/campaigns/1534544573,customers/1487707588/adGroups/65446356864
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/61509160234~499629979601,customers/1487707588/campaigns/1534674125,customers/1487707588/adGroups/61509160234
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/61509160234~499629984121,customers/1487707588/campaigns/1534674125,customers/1487707588/adGroups/61509160234
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/61509160234~499629987281,customers/1487707588/campaigns/1534674125,customers/1487707588/adGroups/61509160234
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/58946275339~499629979601,customers/1487707588/campaigns/1534682870,customers/1487707588/adGroups/58946275339
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/58946275339~499629984121,customers/1487707588/campaigns/1534682870,customers/1487707588/adGroups/58946275339
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/58946275339~499629987281,customers/1487707588/campaigns/1534682870,customers/1487707588/adGroups/58946275339
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/56725974617~499934435513,customers/1487707588/campaigns/1534719095,customers/1487707588/adGroups/56725974617
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/56725974617~550941130277,customers/1487707588/campaigns/1534719095,customers/1487707588/adGroups/56725974617
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/126931097021~2008888337703,customers/1487707588/campaigns/15347327504,customers/1487707588/adGroups/126931097021
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/126931098221~1463785965249,customers/1487707588/campaigns/15347327507,customers/1487707588/adGroups/126931098221
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/126931098221~1465127675259,customers/1487707588/campaigns/15347327507,customers/1487707588/adGroups/126931098221
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/126931098221~2009338192440,customers/1487707588/campaigns/15347327507,customers/1487707588/adGroups/126931098221
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/126931101581~1463785958089,customers/1487707588/campaigns/15347327516,customers/1487707588/adGroups/126931101581
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/126931101581~2006879601056,customers/1487707588/campaigns/15347327516,customers/1487707588/adGroups/126931101581
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/126931101581~393056977132,customers/1487707588/campaigns/15347327516,customers/1487707588/adGroups/126931101581
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/126931102541~1463525312340,customers/1487707588/campaigns/15347327519,customers/1487707588/adGroups/126931102541
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/126931102541~1463525312620,customers/1487707588/campaigns/15347327519,customers/1487707588/adGroups/126931102541
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/126931102541~2008888406623,customers/1487707588/campaigns/15347327519,customers/1487707588/adGroups/126931102541
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/126931104421~2007222509986,customers/1487707588/campaigns/15347327648,customers/1487707588/adGroups/126931104421
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/59699954398~498797402040,customers/1487707588/campaigns/1534797817,customers/1487707588/adGroups/59699954398
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/59699954398~498797402120,customers/1487707588/campaigns/1534797817,customers/1487707588/adGroups/59699954398
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/59699954398~498797402360,customers/1487707588/campaigns/1534797817,customers/1487707588/adGroups/59699954398
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/59699954398~498797402560,customers/1487707588/campaigns/1534797817,customers/1487707588/adGroups/59699954398
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/61184398440~498129122540,customers/1487707588/campaigns/1534925956,customers/1487707588/adGroups/61184398440
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/60252780164~499934435513,customers/1487707588/campaigns/1534977487,customers/1487707588/adGroups/60252780164
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/60252780164~499934438113,customers/1487707588/campaigns/1534977487,customers/1487707588/adGroups/60252780164
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/60252780164~550941130277,customers/1487707588/campaigns/1534977487,customers/1487707588/adGroups/60252780164
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/54063210610~511303891194,customers/1487707588/campaigns/1535501487,customers/1487707588/adGroups/54063210610
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/58051837345~492505693108,customers/1487707588/campaigns/1535507268,customers/1487707588/adGroups/58051837345
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/58051837345~500124653196,customers/1487707588/campaigns/1535507268,customers/1487707588/adGroups/58051837345
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/58051837345~500124654236,customers/1487707588/campaigns/1535507268,customers/1487707588/adGroups/58051837345
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/60141701938~499934435513,customers/1487707588/campaigns/1535634879,customers/1487707588/adGroups/60141701938
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/60141701938~499934438113,customers/1487707588/campaigns/1535634879,customers/1487707588/adGroups/60141701938
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/60141701938~550941130277,customers/1487707588/campaigns/1535634879,customers/1487707588/adGroups/60141701938
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/126040688610~1514630379827,customers/1487707588/campaigns/15512198777,customers/1487707588/adGroups/126040688610
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/126040688610~370794639081,customers/1487707588/campaigns/15512198777,customers/1487707588/adGroups/126040688610
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/126040688770~325969595448,customers/1487707588/campaigns/15512198777,customers/1487707588/adGroups/126040688770
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/126040688770~327292980624,customers/1487707588/campaigns/15512198777,customers/1487707588/adGroups/126040688770
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/64728837731~516247678790,customers/1487707588/campaigns/1553333728,customers/1487707588/adGroups/64728837731
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/60554171218~541094368234,customers/1487707588/campaigns/1553532690,customers/1487707588/adGroups/60554171218
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/130854150679~317258429515,customers/1487707588/campaigns/15705786849,customers/1487707588/adGroups/130854150679
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/130854153119~1570521504160,customers/1487707588/campaigns/15705786861,customers/1487707588/adGroups/130854153119
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/130854153119~1570521509240,customers/1487707588/campaigns/15705786861,customers/1487707588/adGroups/130854153119
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/130854153119~2009527613904,customers/1487707588/campaigns/15705786861,customers/1487707588/adGroups/130854153119
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/137740451921~1641467232941,customers/1487707588/campaigns/15705786861,customers/1487707588/adGroups/137740451921
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/137740451921~325914152065,customers/1487707588/campaigns/15705786861,customers/1487707588/adGroups/137740451921
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/137740451921~389827532128,customers/1487707588/campaigns/15705786861,customers/1487707588/adGroups/137740451921
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/137740452681~2009527618744,customers/1487707588/campaigns/15705786861,customers/1487707588/adGroups/137740452681
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/137740452681~604024500425,customers/1487707588/campaigns/15705786861,customers/1487707588/adGroups/137740452681
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/137740452681~632469589644,customers/1487707588/campaigns/15705786861,customers/1487707588/adGroups/137740452681
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/130854153599~1463565420941,customers/1487707588/campaigns/15705786939,customers/1487707588/adGroups/130854153599
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/130854153599~1480196341404,customers/1487707588/campaigns/15705786939,customers/1487707588/adGroups/130854153599
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/130854153599~333434571107,customers/1487707588/campaigns/15705786939,customers/1487707588/adGroups/130854153599
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/130854155239~1233801193119,customers/1487707588/campaigns/15705786939,customers/1487707588/adGroups/130854155239
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/130854155239~335833315165,customers/1487707588/campaigns/15705786939,customers/1487707588/adGroups/130854155239
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/130854155239~359644708471,customers/1487707588/campaigns/15705786939,customers/1487707588/adGroups/130854155239
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/130854156639~1639583199057,customers/1487707588/campaigns/15705786939,customers/1487707588/adGroups/130854156639
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/130854156639~1639583203177,customers/1487707588/campaigns/15705786939,customers/1487707588/adGroups/130854156639
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/130854156639~2007076989086,customers/1487707588/campaigns/15705786939,customers/1487707588/adGroups/130854156639
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/57683345457~525479086740,customers/1487707588/campaigns/1576639329,customers/1487707588/adGroups/57683345457
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/60647136198~525479086740,customers/1487707588/campaigns/1576782379,customers/1487707588/adGroups/60647136198
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/57683549897~525479086740,customers/1487707588/campaigns/1576805257,customers/1487707588/adGroups/57683549897
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/58068405965~550941139877,customers/1487707588/campaigns/1578065024,customers/1487707588/adGroups/58068405965
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/59616329476~526873883999,customers/1487707588/campaigns/1578121560,customers/1487707588/adGroups/59616329476
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/63733266870~568017468674,customers/1487707588/campaigns/1581352049,customers/1487707588/adGroups/63733266870
2026-08-12 04:55:14.980738,AD_GROUP_CRITERION,CHANGED,customers/1487707588/adGroupCriteria/58835199814~343085160865,customers/1487707588/campaigns/1585897129,customers/1487707588/adGroups/58835199814
