campaign_name,day_of_week,hour,weeks_observed,weeks_high,weeks_low,weeks_dead,consistency,avg_cpa,avg_cpa_deviation_pct
"EX | 25 | CH | SEARCH | LEAD | Gipser",THURSDAY,19,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gipser",FRIDAY,19,2,2,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gipser",SATURDAY,19,4,2,0,2,unconfirmed,,
"EX | 25 | CH | SEARCH | LEAD | Gipser",SUNDAY,20,5,2,0,3,unconfirmed,,
"EX | 25 | CH | SEARCH | LEAD | Gipser",MONDAY,20,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gipser",TUESDAY,20,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gipser",WEDNESDAY,20,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gipser",THURSDAY,20,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gipser",SATURDAY,20,4,0,0,4,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Gipser",SUNDAY,21,4,3,0,1,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Gipser",MONDAY,21,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gipser",TUESDAY,21,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gipser",WEDNESDAY,21,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gipser",THURSDAY,21,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gipser",SATURDAY,21,4,1,0,3,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Gipser",SUNDAY,22,4,1,0,3,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Gipser",MONDAY,22,2,2,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gipser",WEDNESDAY,22,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gipser",THURSDAY,22,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gipser",SATURDAY,22,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gipser",SUNDAY,23,4,3,0,1,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Gipser",MONDAY,23,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gipser",WEDNESDAY,23,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gipser",THURSDAY,23,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gipser",SATURDAY,23,3,1,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",SUNDAY,0,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",MONDAY,0,1,1,0,0,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",TUESDAY,0,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",WEDNESDAY,0,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",THURSDAY,0,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",MONDAY,1,2,1,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",WEDNESDAY,1,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",THURSDAY,1,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",TUESDAY,2,1,1,0,0,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",WEDNESDAY,2,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",TUESDAY,3,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",THURSDAY,3,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",MONDAY,4,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",TUESDAY,4,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",MONDAY,5,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",TUESDAY,5,1,1,0,0,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",WEDNESDAY,5,3,0,0,3,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",THURSDAY,5,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",FRIDAY,5,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",SUNDAY,6,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",MONDAY,6,1,1,0,0,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",TUESDAY,6,3,0,0,3,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",WEDNESDAY,6,2,1,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",THURSDAY,6,2,1,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",FRIDAY,6,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",SATURDAY,6,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",MONDAY,7,4,1,0,3,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",TUESDAY,7,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",WEDNESDAY,7,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",THURSDAY,7,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",SUNDAY,8,3,0,0,3,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",MONDAY,8,3,1,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",TUESDAY,8,4,3,0,1,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",WEDNESDAY,8,4,1,0,3,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",THURSDAY,8,4,2,0,2,unconfirmed,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",FRIDAY,8,3,0,0,3,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",SATURDAY,8,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",SUNDAY,9,5,1,0,4,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",MONDAY,9,4,2,0,2,unconfirmed,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",TUESDAY,9,4,0,0,4,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",WEDNESDAY,9,4,0,0,4,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",THURSDAY,9,4,2,0,2,unconfirmed,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",FRIDAY,9,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",SATURDAY,9,3,1,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",SUNDAY,10,2,1,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",MONDAY,10,4,1,0,3,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",TUESDAY,10,4,3,0,1,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",WEDNESDAY,10,3,2,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",THURSDAY,10,4,0,0,4,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",FRIDAY,10,3,0,0,3,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",SATURDAY,10,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",SUNDAY,11,5,1,0,4,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",MONDAY,11,4,2,0,2,unconfirmed,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",TUESDAY,11,2,1,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",WEDNESDAY,11,3,2,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",THURSDAY,11,4,1,0,3,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",FRIDAY,11,3,0,0,3,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",SATURDAY,11,3,0,0,3,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",SUNDAY,12,4,3,0,1,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",MONDAY,12,2,1,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",TUESDAY,12,2,1,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",WEDNESDAY,12,3,2,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",THURSDAY,12,3,1,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",FRIDAY,12,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",SUNDAY,13,4,1,0,3,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",MONDAY,13,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",TUESDAY,13,2,1,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",WEDNESDAY,13,1,1,0,0,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",THURSDAY,13,2,2,0,0,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",FRIDAY,13,3,1,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",SATURDAY,13,3,1,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",SUNDAY,14,4,0,0,4,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",MONDAY,14,2,1,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",TUESDAY,14,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",WEDNESDAY,14,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",THURSDAY,14,3,0,0,3,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",FRIDAY,14,4,3,0,1,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",SATURDAY,14,3,0,0,3,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",SUNDAY,15,5,1,0,4,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",MONDAY,15,2,2,0,0,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",TUESDAY,15,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",WEDNESDAY,15,1,1,0,0,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",THURSDAY,15,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",FRIDAY,15,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",SATURDAY,15,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",SUNDAY,16,3,1,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",TUESDAY,16,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",WEDNESDAY,16,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",THURSDAY,16,3,1,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",FRIDAY,16,2,1,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",SATURDAY,16,4,1,0,3,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",SUNDAY,17,4,3,0,1,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",TUESDAY,17,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",WEDNESDAY,17,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",THURSDAY,17,2,1,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",FRIDAY,17,3,0,0,3,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",SATURDAY,17,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",SUNDAY,18,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",TUESDAY,18,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",WEDNESDAY,18,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",THURSDAY,18,1,1,0,0,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",FRIDAY,18,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",SATURDAY,18,3,0,0,3,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",SUNDAY,19,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",TUESDAY,19,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",WEDNESDAY,19,1,1,0,0,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",THURSDAY,19,1,1,0,0,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",FRIDAY,19,2,1,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",SATURDAY,19,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",SUNDAY,20,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",TUESDAY,20,2,1,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",THURSDAY,20,1,1,0,0,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",FRIDAY,20,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",SATURDAY,20,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",SUNDAY,21,2,1,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",TUESDAY,21,2,1,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",THURSDAY,21,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",FRIDAY,21,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",SATURDAY,21,1,1,0,0,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",TUESDAY,22,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",THURSDAY,22,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",FRIDAY,22,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",SATURDAY,22,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",SUNDAY,23,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",THURSDAY,23,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Montage-Schreiner",SATURDAY,23,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SUNDAY,0,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",MONDAY,0,5,3,0,2,unconfirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",TUESDAY,0,4,3,0,1,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",WEDNESDAY,0,4,2,0,2,unconfirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",THURSDAY,0,4,0,0,4,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",FRIDAY,0,4,3,0,1,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SATURDAY,0,3,1,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SUNDAY,1,4,0,0,4,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",MONDAY,1,4,0,0,4,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",TUESDAY,1,4,1,0,3,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",WEDNESDAY,1,4,2,0,2,unconfirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",THURSDAY,1,4,0,0,4,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",FRIDAY,1,4,0,0,4,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SATURDAY,1,4,0,0,4,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SUNDAY,2,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",MONDAY,2,5,1,0,4,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",TUESDAY,2,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",WEDNESDAY,2,4,0,0,4,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",THURSDAY,2,4,0,0,4,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",FRIDAY,2,3,1,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SATURDAY,2,2,1,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SUNDAY,3,3,0,0,3,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",MONDAY,3,5,0,0,5,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",TUESDAY,3,4,0,0,4,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",WEDNESDAY,3,3,1,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",THURSDAY,3,3,0,0,3,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",FRIDAY,3,3,0,0,3,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SATURDAY,3,3,1,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SUNDAY,4,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",MONDAY,4,5,0,0,5,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",TUESDAY,4,4,1,0,3,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",WEDNESDAY,4,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",THURSDAY,4,3,1,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",FRIDAY,4,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SATURDAY,4,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SUNDAY,5,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",MONDAY,5,5,1,0,4,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",TUESDAY,5,4,0,0,4,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",WEDNESDAY,5,3,1,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",THURSDAY,5,4,0,0,4,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",FRIDAY,5,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SATURDAY,5,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SUNDAY,6,3,0,0,3,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",MONDAY,6,5,2,0,3,unconfirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",TUESDAY,6,4,0,0,4,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",WEDNESDAY,6,4,0,0,4,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",THURSDAY,6,4,1,1,2,unconfirmed,5.88,-89.3
"EX | 26 | CH | SEARCH | LEAD | Compeditor",FRIDAY,6,4,1,0,3,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SATURDAY,6,3,0,0,3,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SUNDAY,7,5,1,0,4,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",MONDAY,7,5,2,0,3,unconfirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",TUESDAY,7,4,3,0,1,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",WEDNESDAY,7,4,1,0,3,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",THURSDAY,7,3,1,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",FRIDAY,7,4,0,0,4,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SATURDAY,7,4,1,0,3,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SUNDAY,8,4,1,0,3,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",MONDAY,8,5,4,0,1,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",TUESDAY,8,4,2,0,2,unconfirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",WEDNESDAY,8,4,2,0,2,unconfirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",THURSDAY,8,3,1,1,1,insufficient,4.85,-91.1
"EX | 26 | CH | SEARCH | LEAD | Compeditor",FRIDAY,8,4,2,0,2,unconfirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SATURDAY,8,3,0,0,3,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SUNDAY,9,4,2,0,2,unconfirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",MONDAY,9,5,5,0,0,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",TUESDAY,9,4,3,0,1,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",WEDNESDAY,9,4,3,0,1,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",THURSDAY,9,4,1,0,3,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",FRIDAY,9,4,2,0,2,unconfirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SATURDAY,9,4,1,0,3,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SUNDAY,10,5,2,0,3,unconfirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",MONDAY,10,5,5,0,0,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",TUESDAY,10,4,1,0,3,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",WEDNESDAY,10,4,3,1,0,confirmed,16.15,-70.5
"EX | 26 | CH | SEARCH | LEAD | Compeditor",THURSDAY,10,4,4,0,0,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",FRIDAY,10,4,0,0,4,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SATURDAY,10,4,1,0,3,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SUNDAY,11,5,2,0,3,unconfirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",MONDAY,11,5,5,0,0,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",TUESDAY,11,4,4,0,0,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",WEDNESDAY,11,4,2,0,2,unconfirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",THURSDAY,11,4,1,0,3,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",FRIDAY,11,4,4,0,0,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SATURDAY,11,4,0,0,4,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SUNDAY,12,5,2,1,2,unconfirmed,6.21,-88.7
"EX | 26 | CH | SEARCH | LEAD | Compeditor",MONDAY,12,5,4,1,0,confirmed,15.77,-71.2
"EX | 26 | CH | SEARCH | LEAD | Compeditor",TUESDAY,12,4,3,0,1,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",WEDNESDAY,12,4,2,1,1,unconfirmed,15.04,-72.5
"EX | 26 | CH | SEARCH | LEAD | Compeditor",THURSDAY,12,4,4,0,0,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",FRIDAY,12,4,3,0,1,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SATURDAY,12,4,0,0,4,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SUNDAY,13,5,3,0,2,unconfirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",MONDAY,13,5,4,0,1,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",TUESDAY,13,4,3,0,1,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",WEDNESDAY,13,2,1,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",THURSDAY,13,4,3,1,0,confirmed,39.08,-28.6
"EX | 26 | CH | SEARCH | LEAD | Compeditor",FRIDAY,13,4,2,1,1,unconfirmed,2.48,-95.5
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SATURDAY,13,4,2,0,2,unconfirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SUNDAY,14,5,2,0,3,unconfirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",MONDAY,14,5,5,0,0,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",TUESDAY,14,3,2,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",WEDNESDAY,14,2,2,0,0,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",THURSDAY,14,3,2,1,0,insufficient,25.00,-54.3
"EX | 26 | CH | SEARCH | LEAD | Compeditor",FRIDAY,14,4,3,0,1,confirmed,,
